time_taken,mistakes_made,hints_used,cells_filled_by_user,solved_successfully,cells_to_remove
123,0,0,49,1,33
116,1,0,51,1,34
91,0,0,48,1,23
141,1,0,53,1,27
88,0,0,52,1,27
147,0,0,49,1,30
117,0,0,48,1,26
149,0,0,49,1,22
93,0,0,53,1,29
89,1,0,51,1,29
87,0,0,48,1,23
133,0,0,49,1,34
140,0,0,54,1,28
87,0,0,53,1,32
102,0,0,53,1,22
118,1,0,48,1,30
131,0,0,54,1,33
145,0,0,49,1,23
80,1,0,52,1,34
122,1,0,51,1,30
134,1,0,50,1,22
85,0,0,49,1,23
146,0,0,52,1,34
129,1,0,52,1,28
84,1,0,49,1,26
125,1,0,49,1,31
107,0,0,54,1,33
97,1,0,51,1,34
85,0,0,50,1,34
127,1,0,49,1,22
128,1,0,53,1,30
93,1,0,54,1,33
90,0,0,48,1,23
145,1,0,53,1,35
91,0,0,50,1,23
102,0,0,54,1,33
148,1,0,52,1,25
81,0,0,52,1,26
149,1,0,53,1,26
108,1,0,52,1,35
100,0,0,52,1,34
93,1,0,53,1,35
91,1,0,51,1,32
134,0,0,51,1,33
88,0,0,54,1,28
147,1,0,52,1,31
137,0,0,53,1,29
129,1,0,53,1,27
84,1,0,52,1,25
123,1,0,52,1,24
117,0,0,50,1,33
125,1,0,49,1,30
108,0,0,48,1,27
101,1,0,49,1,23
106,1,0,49,1,35
107,0,0,53,1,26
107,1,0,53,1,29
137,1,0,49,1,22
134,0,0,50,1,35
131,1,0,53,1,30
95,1,0,51,1,30
102,1,0,54,1,33
135,0,0,48,1,27
123,1,0,51,1,29
83,0,0,54,1,28
112,0,0,51,1,29
127,0,0,49,1,32
136,0,0,53,1,35
121,0,0,53,1,22
89,1,0,48,1,24
139,0,0,49,1,27
125,1,0,51,1,25
100,0,0,53,1,31
118,0,0,48,1,24
126,0,0,52,1,28
138,0,0,54,1,24
99,1,0,53,1,27
85,0,0,48,1,29
141,1,0,52,1,35
80,1,0,50,1,25
113,1,0,54,1,32
146,1,0,52,1,22
89,0,0,50,1,23
124,0,0,52,1,26
85,0,0,51,1,28
144,0,0,51,1,34
120,0,0,50,1,26
131,0,0,54,1,35
105,1,0,51,1,26
141,0,0,50,1,23
85,0,0,49,1,29
91,0,0,49,1,27
81,0,0,51,1,35
102,1,0,54,1,35
100,0,0,53,1,34
133,0,0,51,1,33
87,1,0,54,1,35
108,0,0,48,1,23
88,1,0,54,1,27
82,0,0,53,1,27
103,1,0,54,1,25
130,1,0,52,1,34
122,1,0,50,1,34
93,1,0,54,1,34
88,1,0,52,1,32
108,0,0,52,1,27
145,1,0,51,1,29
141,1,0,50,1,34
114,1,0,50,1,24
137,1,0,53,1,30
80,1,0,54,1,34
81,0,0,50,1,28
127,0,0,52,1,34
146,0,0,51,1,33
90,1,0,51,1,24
99,0,0,50,1,34
122,1,0,48,1,23
112,1,0,49,1,30
97,1,0,53,1,25
120,0,0,48,1,32
148,0,0,50,1,26
124,1,0,54,1,30
127,1,0,53,1,32
94,0,0,50,1,22
107,0,0,54,1,30
125,0,0,49,1,23
141,0,0,50,1,26
119,0,0,54,1,26
124,0,0,52,1,27
146,0,0,49,1,32
88,0,0,53,1,23
134,0,0,51,1,24
87,1,0,54,1,28
216,4,0,45,1,19
216,4,0,41,0,17
196,4,1,42,1,21
234,4,0,43,0,19
284,4,1,39,1,17
281,2,2,46,1,21
268,2,1,47,1,15
232,2,2,42,1,19
175,3,2,47,1,21
275,4,2,46,0,20
267,3,1,46,0,17
298,4,2,38,1,15
163,3,2,39,1,18
224,3,1,44,1,17
222,3,2,45,1,20
246,3,0,41,1,14
242,4,0,38,1,19
251,4,2,41,0,14
260,3,2,38,1,19
155,4,2,45,0,16
183,3,1,42,1,16
294,3,1,42,1,20
208,3,2,44,1,18
251,3,2,44,1,20
263,3,2,45,0,17
192,4,2,41,1,15
186,2,0,45,0,14
290,3,0,38,1,15
293,4,2,38,1,17
286,4,1,46,1,14
274,2,1,39,1,19
236,3,2,38,1,19
184,2,2,43,1,14
174,3,0,40,0,17
254,3,0,42,1,17
300,3,1,47,1,19
262,4,0,39,1,20
179,3,2,46,1,16
265,2,1,39,0,18
176,3,2,43,0,21
298,4,2,45,0,17
161,2,1,42,1,16
215,3,2,44,1,21
289,4,0,39,1,16
243,2,1,42,1,14
280,2,0,43,1,19
291,2,0,41,1,14
261,2,1,40,1,14
209,3,2,39,1,18
295,3,2,38,1,14
225,2,2,47,0,15
191,3,2,38,0,14
268,3,1,38,1,15
188,2,2,47,0,17
293,2,2,43,1,20
226,4,2,42,0,17
153,2,0,47,0,16
223,2,1,42,1,14
203,2,1,38,1,16
205,2,0,47,0,18
186,3,1,39,0,19
231,3,1,40,1,16
233,2,2,40,1,20
166,4,2,38,0,21
198,4,0,43,1,19
187,2,2,40,0,14
226,2,0,47,1,15
275,2,1,39,1,16
284,2,1,46,1,20
155,2,2,45,1,17
164,2,2,45,1,14
187,4,1,41,1,21
253,3,2,42,1,14
231,4,1,42,1,21
263,3,0,44,0,19
155,4,1,40,1,19
238,2,0,41,0,14
209,4,1,38,1,16
167,2,0,38,1,18
252,4,1,45,1,16
156,2,2,44,0,21
269,2,2,39,1,14
216,2,2,46,1,21
285,3,0,42,0,19
280,4,2,38,1,18
288,2,1,47,0,18
232,2,2,40,1,15
183,4,0,40,1,19
278,2,1,41,1,15
275,4,0,46,0,20
185,3,0,41,1,16
298,2,1,47,1,15
260,4,1,46,0,20
174,4,0,40,1,18
245,3,1,38,1,19
282,4,0,43,0,21
273,4,2,46,1,17
267,3,1,40,1,20
286,3,0,46,0,14
205,2,1,47,1,19
183,2,2,40,1,21
177,2,2,40,1,17
255,4,1,42,1,19
226,2,0,47,0,18
151,3,1,38,1,14
183,4,0,39,0,15
287,3,1,46,1,14
227,3,1,40,0,15
177,4,2,38,1,19
219,2,2,41,1,14
193,2,0,47,0,20
211,3,1,45,0,20
155,2,0,47,1,14
202,3,2,38,0,16
253,3,2,41,0,20
214,2,1,38,0,15
213,2,2,39,1,14
253,2,0,44,1,19
195,3,0,42,1,21
282,2,2,39,1,17
165,2,1,40,0,20
246,3,0,38,1,14
290,2,2,45,1,20
152,3,2,39,1,20
237,4,1,44,0,15
241,2,0,39,0,14
183,3,2,43,0,21
266,3,0,43,0,15
293,3,1,42,1,18
226,4,0,42,0,19
253,3,0,40,1,20
188,2,2,44,1,14
242,2,2,43,1,15
244,2,0,45,1,18
150,4,2,42,1,14
292,3,1,38,1,18
185,4,0,47,1,15
195,2,0,46,1,18
244,2,1,38,0,18
222,3,2,46,1,17
217,3,2,42,1,15
174,3,0,46,1,19
258,3,2,46,1,16
212,3,0,44,0,18
161,3,2,40,1,16
235,3,2,46,0,18
193,2,0,45,1,16
167,3,2,38,0,21
299,3,0,38,0,15
254,2,2,42,0,18
258,2,2,42,0,18
298,3,0,46,1,17
259,2,2,43,0,15
267,4,2,44,1,21
175,2,2,47,1,21
297,3,1,38,0,21
195,3,2,38,0,14
184,2,1,47,1,19
163,2,1,43,0,15
213,2,1,47,0,16
198,2,1,47,0,15
198,3,2,42,1,17
238,2,2,46,1,14
214,2,2,45,1,18
296,4,1,44,0,20
194,2,2,45,1,19
212,4,1,41,0,14
298,3,2,41,1,17
236,3,0,44,1,15
205,4,1,38,0,15
162,2,0,44,1,21
272,2,1,46,0,21
227,3,1,40,1,17
210,2,1,38,0,17
226,4,1,45,0,15
218,2,0,42,1,15
243,3,1,39,1,19
243,4,1,38,1,19
238,4,2,46,0,15
203,3,1,43,1,20
156,2,1,43,1,14
190,2,2,41,1,20
179,2,2,38,1,21
300,3,2,47,1,15
282,2,1,46,0,17
185,2,0,38,1,19
297,2,0,41,1,17
176,2,1,38,1,19
281,4,2,39,0,18
233,2,2,46,0,20
166,3,0,42,0,21
297,4,0,42,1,16
278,4,2,44,1,17
178,3,1,39,1,19
209,3,0,43,0,14
265,3,1,38,1,19
247,4,0,38,1,19
296,4,2,46,1,19
168,2,1,47,1,15
181,2,1,43,1,21
519,7,5,30,1,8
609,9,3,24,0,9
434,10,5,23,0,8
610,8,2,23,1,13
310,9,4,29,0,6
454,9,4,26,1,12
303,6,4,36,0,11
670,10,5,34,1,13
379,5,4,23,0,12
607,5,4,32,0,7
656,7,3,34,0,6
579,8,4,34,0,11
599,7,2,31,0,7
379,9,3,21,0,11
460,6,4,36,0,10
604,6,4,29,0,6
472,8,3,24,1,12
586,9,5,30,0,8
623,10,5,33,1,7
319,6,5,28,0,11
584,10,5,30,0,8
317,8,2,23,0,12
446,6,3,35,0,12
519,6,3,31,0,11
345,6,5,20,1,7
681,8,3,33,1,7
522,9,2,23,0,8
476,9,4,28,0,5
419,6,4,28,0,12
508,7,2,21,0,8
571,5,2,36,0,10
494,7,3,23,0,11
615,7,3,23,1,10
540,7,3,22,0,13
484,8,5,24,0,6
621,7,3,25,0,7
326,9,5,35,0,5
406,9,2,21,0,12
558,8,2,37,0,10
576,6,5,21,0,11
408,10,4,24,0,11
392,7,2,34,1,9
337,5,5,23,0,8
580,8,4,37,0,11
572,10,2,36,1,7
653,6,3,29,0,6
654,7,5,22,1,8
632,10,2,32,0,11
491,6,3,35,0,5
444,5,4,32,1,9
363,9,5,25,0,8
384,6,3,32,0,9
650,7,5,26,0,11
384,9,3,32,0,5
699,9,2,23,0,10
363,10,4,37,0,12
539,5,3,20,0,10
641,9,3,26,0,5
328,8,4,25,0,11
558,5,5,25,0,8
391,6,4,30,1,7
396,5,4,30,1,11
684,9,4,34,1,5
614,7,4,30,0,11
302,8,3,31,0,13
560,10,4,37,1,6
641,6,4,35,0,8
336,10,3,24,0,7
555,6,4,37,0,11
412,10,5,32,0,5
652,8,2,28,0,10
310,5,3,21,0,10
405,10,4,23,1,6
399,7,2,22,0,8
342,6,2,20,1,11
621,7,3,25,0,11
503,6,5,35,0,10
672,9,5,20,0,7
549,10,3,24,0,10
337,5,4,21,0,7
497,6,3,31,1,12
314,7,4,27,1,5
505,8,4,32,1,7
503,9,2,23,1,6
455,6,5,34,0,7
583,6,5,26,0,13
616,7,2,37,0,13
419,8,5,34,0,6
347,5,3,36,1,13
431,7,2,21,0,7
540,9,2,26,1,7
634,9,3,26,0,12
460,9,3,28,0,5
556,7,5,30,1,9
483,6,5,37,1,13
450,8,3,23,1,9
607,9,2,26,0,8
463,6,2,28,0,6
498,8,2,28,0,5
404,7,4,27,0,8
513,6,3,26,0,12
561,5,4,24,0,13
606,6,4,33,0,13
699,10,4,20,0,5
362,10,4,28,0,13
469,9,4,29,0,8
518,7,5,28,0,10
535,7,5,36,0,5
425,10,4,20,1,8
496,10,4,32,1,11
584,8,5,25,0,7
460,8,2,20,0,12
682,8,2,28,0,12
315,7,3,37,1,12
653,7,2,35,0,10
562,8,5,26,0,6
397,6,3,30,0,7
549,6,2,24,1,5
517,9,5,31,0,11
391,6,2,25,0,7
576,5,4,27,1,5
568,10,5,37,0,13
542,7,5,30,0,10
630,10,4,31,0,8
476,5,5,28,0,12
373,9,2,20,0,7
417,6,3,33,0,9
689,6,2,28,1,12
391,7,4,36,1,5
558,6,4,27,0,7
483,10,2,23,0,8
582,9,3,30,1,10
677,8,2,29,0,12
383,10,4,34,0,11
511,9,4,22,0,5
486,7,4,29,0,8
301,10,4,37,0,7
645,7,2,20,1,12
491,8,5,36,0,5
623,10,3,21,1,7
410,8,4,36,0,8
325,9,4,35,0,12
314,7,5,28,1,8
450,6,5,36,0,13
400,8,4,30,0,9
493,7,2,25,0,12
448,5,4,35,1,9
657,7,4,33,0,13
321,7,4,36,0,9
501,7,2,32,0,11
658,10,2,23,0,7
460,5,5,23,0,13
617,5,5,27,0,8
646,8,5,23,1,12
471,6,3,30,1,6
564,5,5,34,1,5
598,7,3,35,0,5
599,9,4,22,1,8
433,10,2,26,1,13
429,9,3,29,1,13
316,8,5,21,1,13
617,6,3,32,0,7
679,7,4,30,0,10
616,5,3,22,0,6
651,7,3,21,0,10
437,8,2,31,0,11
390,6,4,24,0,13
388,6,5,21,0,13
662,6,3,26,1,9
532,9,3,28,0,9
366,10,4,37,0,13
632,7,4,26,0,6
504,10,4,33,1,12
526,10,5,22,0,12
573,6,5,30,0,9
401,8,5,20,1,8
373,8,4,33,1,7
353,6,3,25,1,13
441,5,2,24,0,11
569,6,4,32,1,11
561,7,2,31,0,10
610,6,2,33,1,5
539,9,4,36,0,10
502,5,3,23,1,6
536,8,4,28,0,5
576,6,2,23,0,12
401,5,2,25,0,7
674,9,4,29,0,8
401,5,3,29,0,5
665,6,5,30,0,10
408,10,5,33,0,9
431,8,4,36,1,9
466,8,5,22,0,8
475,9,4,24,1,10
475,6,3,25,0,9
676,5,4,31,0,12
525,6,3,28,1,5
622,8,4,31,0,5
416,9,5,23,0,11
364,7,3,27,1,12
126,1,0,52,1,26
120,0,0,52,1,35
98,0,0,51,1,22
96,0,0,52,1,25
87,1,0,52,1,32
137,0,0,48,1,33
98,1,0,49,1,33
127,1,0,52,1,33
88,0,0,54,1,26
112,1,0,48,1,35
109,0,0,51,1,31
95,0,0,49,1,32
116,1,0,54,1,34
133,1,0,48,1,32
105,0,0,50,1,22
147,0,0,54,1,31
84,1,0,51,1,32
147,0,0,52,1,31
92,1,0,49,1,31
106,1,0,49,1,27
85,0,0,53,1,28
146,1,0,54,1,24
115,0,0,51,1,22
104,0,0,51,1,30
130,1,0,54,1,24
128,1,0,50,1,34
89,1,0,53,1,22
122,0,0,50,1,33
104,1,0,49,1,27
121,0,0,52,1,23
107,1,0,50,1,34
98,1,0,51,1,27
148,0,0,53,1,27
123,0,0,49,1,23
109,0,0,54,1,27
103,1,0,50,1,31
85,1,0,51,1,28
123,1,0,52,1,32
137,1,0,50,1,34
121,0,0,54,1,24
130,1,0,50,1,30
112,1,0,50,1,33
82,0,0,51,1,32
122,1,0,49,1,30
86,0,0,52,1,26
101,1,0,48,1,26
96,1,0,53,1,24
145,0,0,50,1,35
96,0,0,51,1,22
84,0,0,53,1,31
119,1,0,54,1,30
133,0,0,52,1,33
81,0,0,52,1,24
102,0,0,54,1,34
127,0,0,49,1,30
99,0,0,54,1,22
107,1,0,54,1,26
100,0,0,53,1,33
102,1,0,48,1,31
124,1,0,50,1,28
92,1,0,53,1,35
116,1,0,53,1,23
101,0,0,53,1,28
102,1,0,50,1,28
103,1,0,50,1,27
90,1,0,53,1,33
144,1,0,53,1,22
133,1,0,53,1,28
89,0,0,50,1,33
106,0,0,53,1,33
127,1,0,51,1,22
125,0,0,52,1,33
144,0,0,48,1,34
115,1,0,48,1,26
98,0,0,50,1,28
108,0,0,51,1,35
131,1,0,51,1,31
146,0,0,48,1,29
91,0,0,54,1,33
124,1,0,52,1,25
91,0,0,49,1,29
136,1,0,52,1,22
109,0,0,53,1,24
116,1,0,53,1,24
139,0,0,48,1,31
119,1,0,54,1,23
150,1,0,50,1,33
118,0,0,48,1,25
129,1,0,49,1,33
106,1,0,50,1,31
92,1,0,49,1,27
115,1,0,53,1,31
100,1,0,52,1,30
118,1,0,51,1,24
132,0,0,54,1,35
126,0,0,49,1,23
130,0,0,53,1,22
140,1,0,49,1,31
106,0,0,54,1,31
113,1,0,49,1,34
82,0,0,53,1,24
106,1,0,49,1,29
111,0,0,53,1,29
83,0,0,51,1,24
137,1,0,52,1,25
120,0,0,49,1,26
113,0,0,51,1,24
140,0,0,50,1,35
93,0,0,48,1,32
142,1,0,52,1,22
150,0,0,54,1,34
148,0,0,50,1,22
86,1,0,52,1,33
92,0,0,51,1,23
143,0,0,51,1,29
121,0,0,53,1,29
105,1,0,51,1,24
117,0,0,50,1,23
140,0,0,52,1,33
124,0,0,50,1,28
95,1,0,50,1,25
85,1,0,54,1,24
134,1,0,54,1,32
144,1,0,49,1,28
147,1,0,53,1,23
122,0,0,53,1,30
119,0,0,54,1,31
141,1,0,54,1,33
103,1,0,49,1,32
142,0,0,51,1,35
92,0,0,49,1,30
132,1,0,49,1,35
147,0,0,51,1,33
134,1,0,50,1,34
82,0,0,48,1,28
112,1,0,53,1,35
138,0,0,49,1,33
146,0,0,50,1,23
131,0,0,54,1,25
146,1,0,48,1,25
82,0,0,50,1,23
109,0,0,51,1,23
138,1,0,50,1,25
131,1,0,48,1,30
112,0,0,48,1,31
121,0,0,51,1,34
137,0,0,53,1,35
117,0,0,51,1,30
112,1,0,51,1,34
96,1,0,52,1,31
135,0,0,54,1,30
89,0,0,50,1,22
139,1,0,50,1,34
113,0,0,51,1,32
139,1,0,54,1,26
126,0,0,54,1,23
117,1,0,53,1,32
124,0,0,48,1,24
125,1,0,53,1,23
85,0,0,52,1,28
135,0,0,54,1,29
137,0,0,52,1,31
98,1,0,51,1,27
123,1,0,52,1,27
91,0,0,54,1,34
148,1,0,54,1,24
127,1,0,48,1,27
134,0,0,51,1,24
82,1,0,50,1,31
137,1,0,50,1,29
109,1,0,52,1,27
139,1,0,48,1,28
101,0,0,50,1,29
104,0,0,51,1,25
92,0,0,54,1,24
97,0,0,53,1,26
102,1,0,53,1,33
82,1,0,53,1,34
100,0,0,49,1,22
94,1,0,50,1,23
95,1,0,51,1,26
141,0,0,50,1,28
147,0,0,53,1,29
123,0,0,54,1,22
145,0,0,54,1,31
124,1,0,49,1,28
129,1,0,54,1,23
120,0,0,54,1,31
145,0,0,52,1,35
126,0,0,53,1,29
108,1,0,53,1,27
124,0,0,50,1,25
114,0,0,53,1,34
133,1,0,53,1,23
103,0,0,50,1,24
101,0,0,48,1,26
127,1,0,50,1,27
115,0,0,51,1,27
106,0,0,49,1,33
130,1,0,53,1,27
285,3,0,47,1,21
195,3,2,46,1,21
229,4,1,44,1,20
299,2,2,42,0,16
158,3,1,43,0,21
174,4,0,44,1,20
281,4,1,38,0,20
246,3,1,39,1,19
154,3,1,41,1,19
275,2,1,40,1,17
165,3,1,39,1,20
282,2,1,43,1,20
171,2,2,40,1,17
296,4,1,41,1,18
154,3,1,43,1,20
255,2,2,41,1,21
272,2,2,46,1,19
271,2,0,43,0,18
244,2,1,44,1,18
279,4,0,45,1,16
270,3,1,38,1,14
218,3,1,42,1,15
215,3,2,43,1,20
251,3,0,42,1,21
277,4,0,44,1,18
274,4,0,46,1,16
256,2,2,38,1,15
243,2,1,40,1,21
154,3,0,38,1,20
232,3,0,41,1,18
255,3,1,39,0,18
282,3,1,42,0,14
161,2,0,38,0,20
231,4,0,42,1,16
173,2,2,38,1,14
159,4,1,40,0,16
231,4,0,39,1,14
220,4,0,42,0,18
280,4,2,38,0,16
211,4,2,41,1,19
280,3,1,42,1,20
293,4,0,45,1,18
275,3,2,42,1,19
186,3,0,46,1,18
260,4,1,39,0,20
278,3,0,40,1,15
169,2,0,40,0,21
170,3,1,39,1,20
213,3,0,39,1,21
203,4,1,44,1,14
296,4,2,43,0,17
186,4,0,40,1,20
244,3,1,42,0,21
230,4,2,39,1,14
262,4,0,41,1,16
216,2,0,38,0,15
226,4,1,41,0,17
190,4,0,42,1,21
164,2,0,45,1,19
250,3,0,43,1,17
243,4,0,42,1,21
209,2,2,44,0,19
255,3,0,41,1,15
205,3,2,43,1,18
269,4,2,43,0,17
164,2,1,41,1,19
152,4,0,46,1,16
254,3,0,40,1,17
188,4,0,42,0,18
222,4,0,43,1,15
164,3,1,43,1,21
217,4,1,38,0,17
271,2,2,42,1,17
176,3,1,44,0,14
196,2,2,38,0,19
209,3,2,45,1,15
255,3,2,39,0,18
290,4,0,46,0,15
155,2,1,44,0,20
175,3,1,39,0,18
173,3,0,45,1,18
290,4,0,41,0,18
198,3,1,39,1,19
272,4,2,47,0,20
242,4,0,41,0,17
198,2,0,44,0,21
282,4,2,39,1,19
161,2,2,42,0,21
284,4,0,44,1,15
174,3,1,41,0,21
195,4,0,43,0,21
250,2,1,40,1,14
164,4,1,42,1,15
254,4,1,39,1,20
207,3,2,39,1,20
205,2,0,42,1,21
293,3,1,43,1,15
151,4,0,47,0,15
191,2,0,38,1,20
238,2,0,40,1,15
170,2,1,43,0,19
249,4,2,45,1,21
154,3,0,40,0,20
157,3,1,40,1,20
280,4,1,41,1,17
199,4,0,43,1,14
169,2,1,45,0,16
266,3,2,41,0,16
250,4,1,45,1,15
293,4,1,41,1,19
283,2,1,42,1,17
236,2,2,45,1,21
204,4,0,43,0,17
286,4,2,47,0,18
273,2,1,40,1,15
155,2,1,39,0,21
151,3,1,47,1,18
280,4,2,40,1,17
166,4,1,40,1,17
201,3,1,47,1,17
164,4,2,39,0,15
280,3,2,42,0,21
208,3,1,43,1,19
265,2,1,43,1,18
216,4,2,39,1,17
283,4,0,40,1,20
256,3,2,38,0,14
249,4,2,47,1,14
239,2,2,44,1,21
197,3,2,41,0,21
280,3,1,47,1,14
171,4,0,44,1,16
300,4,1,43,1,20
288,2,0,46,1,21
270,2,0,41,1,14
272,3,0,47,1,20
209,2,2,44,0,16
269,4,1,42,1,21
297,2,1,47,1,19
196,2,1,42,1,18
241,2,2,43,1,15
298,2,2,44,1,14
277,3,0,43,1,19
199,4,0,42,1,15
271,2,2,38,1,20
284,4,0,46,1,15
215,2,2,43,1,16
251,3,1,47,1,21
164,2,0,43,0,19
254,4,1,47,0,19
203,2,1,40,1,17
278,3,2,39,1,18
190,2,0,38,0,20
205,4,2,47,1,21
280,3,1,43,1,18
281,4,0,39,1,16
285,2,0,47,0,20
160,4,0,40,1,15
172,3,2,39,1,16
154,4,0,44,1,17
282,2,0,47,1,17
256,2,1,40,0,16
267,4,1,40,0,18
286,2,0,47,1,19
286,3,0,39,1,19
216,3,1,38,0,16
277,3,0,44,0,18
179,2,2,38,1,21
157,3,1,46,1,21
230,2,2,42,1,17
184,2,2,38,1,21
150,4,0,38,1,16
252,3,0,44,0,14
259,3,1,40,1,21
240,4,1,40,1,15
229,4,1,47,0,15
257,4,2,47,1,15
201,3,0,44,0,20
233,2,2,46,0,14
241,3,2,47,1,20
156,3,0,44,1,18
193,4,2,40,0,15
256,4,2,45,1,20
240,4,1,39,1,18
188,4,0,44,1,19
223,4,2,38,1,15
245,2,1,41,0,14
209,3,1,40,1,21
280,4,1,38,0,19
188,4,2,44,1,16
260,4,0,44,0,21
262,4,0,46,0,14
251,4,0,42,1,15
297,2,2,47,1,18
264,2,0,46,1,15
272,2,1,41,0,21
270,3,0,38,1,21
220,4,1,44,0,16
202,4,2,38,1,16
264,2,1,41,1,15
677,5,3,26,0,6
417,7,2,33,0,6
560,7,2,35,0,10
605,5,4,30,0,13
684,9,5,28,0,6
471,7,2,36,0,10
361,9,4,21,0,10
526,8,5,29,0,11
439,7,3,27,0,11
405,5,2,24,1,12
608,6,5,35,0,7
515,9,4,35,0,5
559,6,2,36,0,7
468,6,4,32,0,5
580,9,2,21,0,9
688,6,2,36,0,11
553,7,4,37,0,13
473,5,5,23,0,10
328,8,2,30,0,9
546,8,4,35,0,10
441,9,2,29,0,9
390,8,5,28,0,9
471,7,5,24,0,12
517,5,3,25,0,10
580,10,5,28,0,7
678,5,3,35,1,5
663,7,5,32,0,5
625,7,4,27,1,6
411,7,5,29,1,13
323,8,5,33,0,9
532,5,2,27,1,13
619,6,5,22,1,5
592,5,3,29,0,13
454,9,4,26,0,7
580,7,4,23,1,8
588,6,4,34,0,13
402,5,5,25,0,6
358,5,5,37,1,9
428,10,3,30,1,11
327,7,5,34,1,12
666,5,3,30,0,13
318,8,3,35,0,5
577,9,2,30,0,13
587,10,5,23,0,9
431,5,4,22,0,6
349,6,3,34,1,5
625,5,5,25,0,5
490,8,4,28,0,10
329,9,3,27,1,8
550,7,4,22,0,7
576,7,4,33,0,7
655,5,5,33,0,10
469,7,5,27,0,13
360,9,2,22,0,6
664,9,5,24,0,9
390,8,4,23,1,11
338,6,3,28,0,12
551,7,3,35,1,5
322,6,3,37,1,11
317,5,2,30,1,6
339,6,3,22,0,8
658,9,5,31,0,10
483,5,3,22,1,12
676,6,5,30,1,13
367,5,2,34,0,12
561,8,3,25,0,5
573,8,2,28,0,6
461,7,2,29,1,10
363,6,4,21,0,6
559,8,4,29,0,8
615,8,2,31,0,8
669,7,4,29,1,10
470,7,3,27,1,8
479,7,3,33,0,6
539,7,2,22,1,6
309,7,3,21,0,11
390,8,5,31,0,8
601,8,5,26,0,12
465,5,3,22,0,13
544,7,2,24,0,12
511,9,3,30,0,11
470,9,4,36,0,13
670,5,4,37,0,8
422,10,2,21,0,10
352,10,3,21,0,11
700,9,5,37,1,6
660,5,4,23,1,7
538,9,3,35,1,12
417,8,2,37,1,7
302,5,4,22,0,13
621,8,5,35,0,5
474,10,2,24,0,7
492,8,4,26,1,13
310,10,4,26,0,6
549,9,3,23,0,9
461,8,2,35,0,12
319,9,2,28,1,12
311,5,3,28,1,12
639,8,4,24,0,8
501,8,3,30,0,8
649,7,4,27,1,10
664,8,3,33,1,7
613,7,2,25,0,9
389,9,3,21,1,11
349,5,5,32,0,7
626,10,2,20,0,7
381,6,5,31,1,10
504,6,2,37,0,9
477,10,4,24,0,6
592,10,4,25,0,9
623,9,5,25,1,12
612,6,3,20,0,11
440,5,3,31,0,10
337,10,5,23,0,7
394,8,4,37,0,11
457,6,2,35,0,13
472,10,5,37,0,5
445,7,4,31,1,6
475,5,3,37,0,9
544,7,4,28,0,10
648,9,2,26,1,7
599,8,4,30,1,12
563,10,2,34,1,13
463,10,5,33,0,12
434,7,5,25,1,13
507,8,3,24,0,8
588,9,4,32,0,6
676,5,4,34,1,8
482,8,5,28,0,6
390,5,5,26,0,6
386,8,4,26,0,5
487,9,5,20,1,5
584,7,4,31,1,11
647,6,3,27,0,13
452,10,5,34,0,12
563,5,5,27,0,12
669,7,3,25,0,5
578,5,4,34,0,13
412,6,2,21,0,8
420,6,2,34,1,8
639,10,2,23,0,7
609,6,4,21,0,6
347,10,4,33,1,11
491,10,4,24,0,6
516,8,2,37,1,13
582,9,2,25,1,7
661,5,5,28,1,9
302,9,2,30,1,5
682,9,4,23,0,5
375,8,2,33,1,11
447,8,4,22,1,6
491,5,4,32,0,13
337,8,4,33,0,5
579,9,4,25,1,9
603,8,3,29,1,7
500,9,4,21,1,11
510,7,4,37,1,12
413,8,3,22,1,9
470,10,4,22,0,5
488,7,4,25,0,13
469,5,4,37,1,12
675,10,5,23,0,9
643,6,3,25,0,6
530,9,2,23,1,5
367,9,5,35,0,12
664,5,2,26,0,11
384,6,3,22,0,6
607,7,3,25,1,5
393,8,3,30,0,12
591,6,2,25,0,6
518,8,5,31,1,9
316,10,5,36,1,12
603,6,5,36,1,6
506,7,5,21,0,10
572,10,2,28,0,10
349,6,4,36,0,9
649,8,3,25,1,6
670,7,5,29,1,6
671,8,2,28,1,6
427,5,5,37,1,8
410,5,3,21,0,13
364,7,3,26,0,6
304,6,3,20,0,11
420,10,5,26,0,13
450,9,4,26,0,9
483,10,5,22,1,12
616,6,2,26,0,13
528,8,4,34,0,9
648,6,4,28,0,12
656,5,2,21,0,5
688,5,3,30,0,12
503,9,2,30,0,13
488,8,2,21,0,9
507,5,4,29,1,9
426,6,4,27,1,11
596,8,2,20,0,13
590,7,5,28,1,13
459,6,5,32,0,13
665,5,2,25,1,12
514,10,5,30,0,12
125,1,0,51,1,22
113,1,0,48,1,27
132,1,0,52,1,33
150,0,0,51,1,25
97,0,0,51,1,31
139,0,0,52,1,30
109,0,0,49,1,33
84,1,0,51,1,24
133,1,0,49,1,24
86,1,0,54,1,30
122,1,0,52,1,25
142,1,0,48,1,27
116,0,0,53,1,25
117,0,0,54,1,25
115,1,0,52,1,22
149,0,0,54,1,34
135,1,0,52,1,33
110,0,0,50,1,28
80,0,0,53,1,24
80,1,0,54,1,31
96,1,0,53,1,35
107,0,0,54,1,29
115,1,0,51,1,29
98,1,0,52,1,24
145,0,0,50,1,27
86,1,0,52,1,26
85,0,0,54,1,35
124,1,0,50,1,32
144,0,0,53,1,24
147,1,0,52,1,28
